ID,Título,Medio,Ciudad del medio (o país),Mes,Fecha de publicación,Link,KW de búsqueda,Mención en título KW_G1,Mención en título KW_G2,Mención unifficada,
1150,Cómo la Consulta Indígena dividió a Pueblos Originarios en la Convención,Pauta.cl,Región Metropolitana,Noviembre 2021,24/11/2021,https://www.pauta.cl/politica/consulta-indigena-convencion-documento-base-pueblos-originarios-comision,Plurinacionalidad,No,Sí,Sí,
1151,Chile aborda su nueva Constitución: del cambio de modelo económico a la plurinacionalidad,Elespanol.com,España,Noviembre 2021,15/11/2021,https://www.elespanol.com/mundo/20211115/chile-aborda-constitucion-cambio-modelo-economico-plurinacionalidad/626688388_0.html,Plurinacionalidad,Sí,No,Sí,
1164,"Tiare Aguilera, convencional Rapa Nui, pide ahondar en la “autonomía” en la Nueva Constitución: “Hay que mirar los estándares internacionales” ",Elmostrador.cl,Región Metropolitana,Noviembre 2021,,https://www.elmostrador.cl/destacado/2021/11/05/tiare-aguilera-convencional-rapa-nui-pide-ahondar-en-la-autonomia-en-la-nueva-constitucion-hay-que-mirar-los-estandares-internacionales/,Plurinacionalidad,No,Sí,Sí,
1166,"Conflicto indígena en el sur de Chile, nudo crítico para el próximo Gobierno",Efe.com,España,Noviembre 2021,,https://www.efe.com/efe/america/politica/conflicto-indigena-en-el-sur-de-chile-nudo-critico-para-proximo-gobierno/20000035-4679894,Plurinacionalidad,No,Sí,Sí,
1175,Repudian en Chile violencia contra la nación mapuche (+Foto),Prensa-Latina.cu,Cuba,Noviembre 2021,,https://www.prensa-latina.cu/2021/11/04/repudian-en-chile-violencia-contra-la-nacion-mapuche-foto,Plurinacionalidad,No,Sí,Sí,
1176,Crece tensión en territorio mapuche tras militarización,Educaoaxaca.org,México,Noviembre 2021,,https://www.educaoaxaca.org/crece-tension-en-territorio-mapuche-tras-militarizacion/,Plurinacionalidad,No,Sí,Sí,
1177,Encuentro Internacional: Abya Yala Soberana desde los Movimientos Sociales,Telesurtv.net,Venezuela,Noviembre 2021,,https://www.telesurtv.net/bloggers/Encuentro-Internacional-Abya-Yala-Soberana-desde-los-Movimientos-Sociales-20211122-0004.html,Plurinacionalidad,No,Sí,Sí,
1195,"La Araucanía (Pueblo Mapuche, Chile) en llamas igual que hace 200 años",Aporrea.org,Venezuela,Noviembre 2021,,https://www.aporrea.org/internacionales/a307341.html,Plurinacionalidad,No,Sí,Sí,
1196,Evo Morales convoca en Cusco a reunión de Runasur con miras a “la reconstitución de la América Plurinacional”,Elcomercio.pe,Perú,Noviembre 2021,04/11/2021,https://elcomercio.pe/politica/evo-morales-convoca-en-cusco-a-reunion-de-runasur-con-miras-a-la-reconstitucion-de-la-america-plurinacional-nndc-noticia/,Plurinacional,Sí,No,Sí,
1197,"Columna de Verónica Figueroa: Diálogo plurinacional, la única vía posible",Latercera.com,Región Metropolitana,Noviembre 2021,05/11/2021,https://www.latercera.com/la-tercera-sabado/noticia/columna-de-veronica-figueroa-dialogo-plurinacional-la-unica-via-posible/BPCXUQIUKJF2RBOWZF7CTBHCOQ/,Plurinacional,Sí,No,Sí,
1199,Trabajadores de la Convención Constitucional anuncian creación de sindicato plurinacional,Eldesconcierto.cl,Región Metropolitana,Noviembre 2021,07/11/2021,https://www.eldesconcierto.cl/nacional/2021/11/07/trabajadores-de-la-convencion-constitucional-anuncian-creacion-de-sindicato-plurinacional.html,Plurinacional,Sí,No,Sí,
1200,"La Interseccionalidad como un factor clave en la Constituyente, para el reconocimiento de las mujeres indígenas y un Estado plurinacional",Elmostrador.cl,Región Metropolitana,Noviembre 2021,27/11/2021,https://www.elmostrador.cl/braga/2021/11/27/la-interseccionalidad-como-un-factor-clave-en-la-constituyente-para-el-reconocimiento-de-las-mujeres-indigenas-y-un-estado-plurinacional/,Plurinacional,Sí,No,Sí,
1206,"Elisa Loncon, presidenta de la Convención Constitucional: “Tenemos autonomía para definir nuestros mecanismos internos de debate, de discusión y de todo el procedimiento”",Plataformacontexto.cl,Región Metropolitana,Noviembre 2021,05/11/2021,https://plataformacontexto.cl/contexto_factual/elisa-loncon-presidenta-de-la-convencion-constitucional-tenemos-autonomia-para-definir-nuestros-mecanismos-internos-de-debate-de-discusion-y-de-todo-el-procedimiento/,Plurinacional,No,Sí,Sí,
1212,Constituyente encabezará la Comisión de Derechos de los Pueblos Indígenas,Laprensaaustral.cl,Región de Magallanes,Noviembre 2021,03/11/2021,https://laprensaaustral.cl/2021/11/03/constituyente-encabezara-la-comision-de-derechos-de-los-pueblos-indigenas/,Plurinacional,No,Sí,Sí,
1224,Elisa Loncón por ampliación de Estado de Excepción: “Los parlamentarios están desvinculados de las demandas de las naciones originarias”,Radio.uchile.cl,Región Metropolitana,Noviembre 2021,10/11/2021,https://radio.uchile.cl/2021/11/10/elisa-loncon-por-ampliacion-de-estado-de-excepcion-los-parlamentarios-estan-desvinculados-de-las-demandas-de-las-naciones-originarias/,Plurinacional,No,Sí,Sí,
1231,Académico UFRO expuso en la Comisión de Derechos de Pueblos Indígenas y Plurinacionalidad de la Convención Constituyente,Ufro.cl,Región de La Araucanía,Diciembre 2021,03/12/2021,https://www.ufro.cl/index.php/noticias/12-destacadas/4941-acad%C3%A9mico-ufro-expuso-en-la-comisi%C3%B3n-de-derechos-de-pueblos-ind%C3%ADgenas-y-plurinacionalidad-de-la-convenci%C3%B3n-constituyente,Plurinacionalidad,Sí,No,Sí,
1236,Carta de la convencional Natividad Llanquileo por artículo de CIPER sobre el Congreso Lafkenche y la consulta indígena,Ciperchile.cl,Región Metropolitana,Diciembre 2021,30/12/2021,https://www.ciperchile.cl/2021/12/30/carta-de-la-convencional-natividad-llanquileo-por-articulo-de-ciper-sobre-el-congreso-lafkenche-y-la-consulta-indigena/,Plurinacionalidad,No,Sí,Sí,
1238,CHILE: No existen los “pueblos originarios”,Tradicionviva.es,España,Diciembre 2021,,https://www.tradicionviva.es/2021/12/15/chile-no-existen-los-pueblos-originarios/,Plurinacionalidad,No,Sí,Sí,
1241,Cientos de personas pertenecientes a Pueblos Originarios firman carta en apoyo a la candidatura de Gabriel Boric,Elperiodista.cl,Región Metropolitana,Diciembre 2021,,https://www.elperiodista.cl/2021/12/cientos-de-personas-pertenecientes-a-pueblos-originarios-firman-carta-en-apoyo-a-la-candidatura-de-gabriel-boric/,Plurinacionalidad,No,Sí,Sí,
1243,Columna de Fabián Flores y Rodrigo Espinoza: El camino institucional hacia la Plurinacionalidad,Theclinic.cl,Región Metropolitana,Diciembre 2021,22 de diciembre de 2021,https://www.theclinic.cl/2021/12/22/columna-el-camino-institucional-hacia-la-plurinacionalidad/,Plurinacionalidad,Sí,No,Sí,
1245,Comisión de Derechos de Pueblos Indígenas y Plurinacionalidad: Constituyentes definieron la enmienda del Documento Base,Diarioconstitucional.cl,Región Metropolitana,Diciembre 2021,8 de diciembre de 2021,https://www.diarioconstitucional.cl/2021/12/08/comision-de-derechos-de-pueblos-indigenas-y-plurinacionalidad-constituyentes-definieron-la-enmienda-del-documento-base/,Plurinacionalidad,Sí,No,Sí,
1251,Convención: Consulta Indígena divide a los pueblos originarios y hay renuncias,Pauta.cl,Región Metropolitana,Diciembre 2021,27/12/2021,https://www.pauta.cl/politica/consulta-indigena-division-comision-pueblos-originarios-convencion,Plurinacionalidad,No,Sí,Sí,
1255,Crisis en la Comisión de Derechos de los Pueblos Indígenas y Plurinacionalidad,Ellibero.cl,Región Metropolitana,Diciembre 2021,26/12/2021,https://ellibero.cl/actualidad/crisis-en-la-comision-de-derechos-de-los-pueblos-indigenas-y-plurinacionalidad/,Plurinacionalidad,Sí,No,Sí,
1267,"Gabriel Boric, ante el desafío de fundar un Estado plurinacional e intercultural",Lavoz.com.ar,Argentina,Diciembre 2021,20/12/2021,https://www.lavoz.com.ar/mundo/gabriel-boric-ante-el-desafio-de-fundar-un-estado-plurinacional-e-intercultural/,Plurinacionalidad,Sí,No,Sí,
1272,Iniciativa popular de norma: por el derecho a la educación. Construyendo un sistema plurinacional de educación pública-estatal comunitaria,Radio.uchile.cl,Región Metropolitana,Diciembre 2021,30/12/2021,https://radio.uchile.cl/2021/12/30/iniciativa-popular-de-norma-por-el-derecho-a-la-educacion-construyendo-un-sistema-plurinacional-de-educacion-publica-estatal-comunitaria/,Plurinacionalidad,Sí,No,Sí,
1274,"Isabel Godoy, vicepresidenta de la Convención Constitucional: “Tengo plena certeza que Chile va a ser un país plurinacional”",Plataformacontexto.cl,Región Metropolitana,Diciembre 2021,07/12/2021,https://plataformacontexto.cl/contexto_factual/isabel-godoy-vicepresidenta-de-la-convencion-constitucional-tengo-plena-certeza-que-chile-va-a-ser-un-pais-plurinacional/,Plurinacionalidad,Sí,No,Sí,
1277,La Convención se entrampa con la Consulta Indígena,Pauta.cl,Región Metropolitana,Diciembre 2021,06/12/2021,https://www.pauta.cl/politica/consulta-indigena-comision-pueblos-originarios-indicacion-sustitutiva,Plurinacionalidad,No,Sí,Sí,
1278,La dificultades de la Consulta Indígena: discrepancias entre los pueblos originarios,Elmostrador.cl,Región Metropolitana,Diciembre 2021,31/12/2021,https://www.elmostrador.cl/noticias/pais/2021/12/31/la-dificultades-de-la-consulta-indigena-discrepancias-entre-los-pueblos-originarios/,Plurinacionalidad,No,Sí,Sí,
1286,"Natividad Llanquileo sobre consulta indígena: “Más allá de lo que haya pasado, estamos dispuestos a seguir avanzando”",Radio.uchile.cl,Región Metropolitana,Diciembre 2021, Martes 28 de diciembre 2021,https://radio.uchile.cl/2021/12/28/natividad-llanquileo-sobre-consulta-indigena-mas-alla-de-lo-que-haya-pasado-estamos-dispuestos-a-seguir-avanzando/,Plurinacionalidad,No,Sí,Sí,
1287,"Natividad Llanquileo: ""No vengo a negociar los derechos de los pueblos indígenas, vengo a señalar cómo se deben garantizar""",Emol.com,Región Metropolitana,Diciembre 2021,,https://www.emol.com/noticias/Nacional/2021/12/26/1042059/cronica-constitucional-entrevista.html,Plurinacionalidad,No,Sí,Sí,
1290,"Plurinacionalidad, mejorar comunicación y otros: las recomendaciones de Bachelet a la Convención",Biobiochile.cl,Región Metropolitana,Diciembre 2021,23/12/2021,https://www.biobiochile.cl/especial/una-constitucion-para-chile/noticias/2021/12/23/michelle-bachelet-entrega-consejos-a-convencion-para-nueva-carta-magna.shtml,Plurinacionalidad,Sí,No,Sí,
1292,Proceso constituyente: Congreso Lafkenche inclina la balanza hacia una nueva metodología para la consulta indígena,Ciperchile.cl,Región Metropolitana,Diciembre 2021,24/12/2021,https://www.ciperchile.cl/2021/12/24/proceso-constituyente-congreso-lafkenche-inclina-la-balanza-hacia-una-nueva-metodologia-para-la-consulta-indigena/,Plurinacionalidad,No,Sí,Sí,
1293,Pueblos Originarios. Realizarán Primer Congreso del Pueblo Quechua en Chile,Resumenlatinoamericano.org,Argentina,Diciembre 2021,,https://www.resumenlatinoamericano.org/2021/12/27/pueblos-originarios-realizaran-primer-congreso-del-pueblo-quechua-en-chile/,Plurinacionalidad,No,Sí,Sí,
1298,Rodríguez Elizondo advierte del riesgo de la plurinacionalidad y liderazgo estudiantil de Boric,Pauta.cl,Región Metropolitana,Diciembre 2021,21/12/2021,https://www.pauta.cl/ocio/rodriguez-elizondo-sobre-boric-plurinacionalidad-liderazgo-desde-el-jardin,Plurinacionalidad,Sí,No,Sí,
1300,Secretaría de Participación y Consulta Indígena presenta avances sobre el estado de su trabajo,Plataformacontexto.cl,Región Metropolitana,Diciembre 2021,21/12/2021,https://plataformacontexto.cl/contexto_factual/secretaria-de-participacion-y-consulta-indigena-presenta-avances-sobre-el-estado-de-su-trabajo/,Plurinacionalidad,No,Sí,Sí,
1301,Si no se realiza una consulta indígena conforme a estándares internacionales está en riesgo todo el proceso constituyente,Elmostrador.cl,Región Metropolitana,Diciembre 2021,08/12/2021,https://www.elmostrador.cl/noticias/opinion/2021/12/08/si-no-se-realiza-una-consulta-indigena-conforme-a-estandares-internacionales-esta-en-riesgo-todo-el-proceso-constituyente/,Plurinacionalidad,No,Sí,Sí,
1303,"Transmisión Especial El Ciudadano hoy jueves, 20 horas: “Plurinacionalidad y autodeterminación de los Pueblos en proceso constituyente”",Elciudadano.com,Región Metropolitana,Diciembre 2021,23/12/2021,https://www.elciudadano.com/actualidad/transmision-especial-el-ciudadano-hoy-jueves-20-horas-plurinacionalidad-y-autodeterminacion-de-los-pueblos-en-proceso-constituyente/12/30/,Plurinacionalidad,Sí,No,Sí,
1306,VeoVeo Constituyente: Plurinacionalidad,Biobiochile.cl,Región Metropolitana,Diciembre 2021,27 de diciembre,https://www.biobiochile.cl/biobiotv/programas/veoveo-constituyente/2021/12/27/veoveo-constituyente-plurinacionalidad.shtml,Plurinacionalidad,Sí,No,Sí,
1307,VIII Congreso Lafkenche: comunidades mapuche levantan temáticas constituyentes con enfoque en la plurinacionalidad,Plataformacontexto.cl,Región Metropolitana,Diciembre 2021,14/12/2021,https://plataformacontexto.cl/contexto_factual/viii-congreso-lafkenche-comunidades-mapuche-levantan-tematicas-constituyentes-con-enfoque-en-la-plurinacionalidad/,Plurinacionalidad,Sí,No,Sí,
1308,Coordinadora Constituyente Plurinacional y Popular: el nuevo grupo de convencionales que impulsa la candidatura de Eric Chinga a la mesa,Latercera.com,Región Metropolitana,Diciembre 2021,,https://www.latercera.com/la-tercera-pm/noticia/coordinadora-constituyente-plurinacional-y-popular-el-nuevo-grupo-de-convencionales-que-impulsa-la-candidatura-de-eric-chinga-a-la-mesa/NXS3NVPG2FHPVFPPPRCUI6OLUY/,Plurinacional,Sí,No,Sí,
1311,Convencionales presentan norma que reconoce a Chile como un Estado plurinacional,Laneta.cl,Región Metropolitana,Diciembre 2021,,https://laneta.cl/convencionales-presentan-norma-que-reconoce-a-chile-como-un-estado-plurinacional/,Plurinacional,Sí,No,Sí,
1313,La Iniciativa Popular Constituyente de la Articulación de organizaciones educativas por el Derecho a la Educación y un Sistema de Educación Plurinacional Pública Estatal-Comunitaria,Revistadefrente.cl,Región Metropolitana,Diciembre 2021,,https://www.revistadefrente.cl/la-iniciativa-popular-constituyente-de-la-articulacion-de-organizaciones-educativas-por-el-derecho-a-la-educacion-y-un-sistema-de-educacion-plurinacional-publica-estatal-comunitaria/,Plurinacional,Sí,No,Sí,
1314,"Excancilleres: Runasur es ""un proyecto geopolítico transnacional que busca constituir una América Plurinacional""",Rpp.pe,Perú,Diciembre 2021,,https://rpp.pe/politica/actualidad/excancilleres-runasur-es-un-proyecto-geopolitico-transnacional-que-busca-constituir-una-america-plurinacional-noticia-1374595,Plurinacional,Sí,No,Sí,
1321,Candidaturas separadas de Catrileo y Chinga muestran divisiones entre escaños reservados de la CC,Biobiochile.cl,Región Metropolitana,Diciembre 2021,,https://www.biobiochile.cl/especial/una-constitucion-para-chile/noticias/2021/12/30/candidaturas-separadas-de-catrileo-y-chinga-muestran-divisiones-entre-escanos-reservados-de-la-cc.shtml,Plurinacional,No,Sí,Sí,
1346,"Derecho al agua, dignidad humana como valor superior y Estado intercultural: colectivos de la CC presentan propuestas de normas constitucionales",Elmostrador.cl,Región Metropolitana,Diciembre 2021,,https://www.elmostrador.cl/nueva-constitucion/2021/12/09/derecho-al-agua-dignidad-humana-como-valor-superior-y-estado-intercultural-colectivos-de-la-cc-presentan-propuestas-de-normas-constitucionales/,Plurinacional,No,Sí,Sí,
1348,"Plurinacionalidad, derribando mitos",Latercera.com,Región Metropolitana,Enero 2022,05/01/2022,https://latercera.com/opinion/noticia/plurinacionalidad-derribando-mitos/LE5LYFY6RNEOHI6JV73P35NPOU/,Plurinacionalidad,Sí,No,Sí,
1349,Zoom de ReConstitución: 43% tiene una opinión positiva del Estado plurinacional,Latercera.com,Región Metropolitana,Enero 2022,21/01/2022,https://www.latercera.com/la-tercera-pm/noticia/zoom-de-reconstitucion-43-tiene-una-opinion-positiva-del-estado-plurinacional/47RNHUQ2KNCBJFS33TVESFWX7E/,Plurinacionalidad,Sí,No,Sí,
1350,La prehistoria de la nueva Constitución es plurinacional y tiene un Congreso unicameral,Pauta.cl,Región Metropolitana,Enero 2022,27/01/2022,https://www.pauta.cl/politica/convencion-plurinacional-presidencialismo-atenuado-congreso-unicameral,Plurinacionalidad,Sí,No,Sí,
1351,José Rodríguez Elizondo: Los lobos de la plurinacionalidad,Ellibero.cl,Región Metropolitana,Enero 2022,09/01/2022,https://ellibero.cl/opinion/jose-rodriguez-elizondo-los-lobos-de-la-plurinacionalidad/,Plurinacionalidad,Sí,No,Sí,
1352,Convencionales critican que gabinete de Gabriel Boric no sea plurinacional,Biobiochile.cl,Región Metropolitana,Enero 2022,21/01/2022,https://www.biobiochile.cl/especial/una-constitucion-para-chile/noticias/2022/01/21/convencionales-critican-que-gabinete-de-gabriel-boric-no-sea-plurinacional.shtml,Plurinacionalidad,Sí,No,Sí,
1353,Plurinacionalidad y reconocimiento de los pueblos indígenas en el mundo: ¿Cuáles son sus dimensiones y qué implicancias tiene para el Estado chileno?,Icare.cl,Región Metropolitana,Enero 2022,20/01/2022,https://www.icare.cl/contenido-digital/revive-experiencias-comparadas-plurinacionalidad-icare/,Plurinacionalidad,Sí,No,Sí,
1354,José Rodríguez Elizondo: Evo Morales y su estrategia plurinacional,Ellibero.cl,Región Metropolitana,Enero 2022,31/01/2022,https://ellibero.cl/opinion/jose-rodriguez-elizondo-evo-morales-y-su-estrategia-plurinacional/,Plurinacionalidad,Sí,No,Sí,
